symbol,symbol_type,total_return,annual_return,max_drawdown,sharpe_ratio,final_value,dca_buy_count,dca_sell_count,t_buy_count,t_sell_count,t_profit,data_points,start_date,end_date,data_start_date,data_end_date,annual_returns
518600.SH,etf,0.31540049999999975,0.051435271593687215,0.04438782584409144,0.651337597705542,657700.2499999999,259,0,0,0,0,1326,2015-01-01,2026-01-21,2020-08-05,2026-01-21,"[{""year"": 2020, ""return"": -0.0007531680000000633, ""profit"": 0}, {""year"": 2021, ""return"": -0.002277515826519494, ""profit"": 0}, {""year"": 2022, ""return"": 0.007382550720694756, ""profit"": 0}, {""year"": 2023, ""return"": 0.020426681020024262, ""profit"": 0}, {""year"": 2024, ""return"": 0.05297656872468534, ""profit"": 0}, {""year"": 2025, ""return"": 0.16024297930710008, ""profit"": 0}, {""year"": 2026, ""return"": 0.03882408065011998, ""profit"": 0}]"
518680.SH,etf,0.3243170100000007,0.05251958769794429,0.04217485264973734,0.6909171976092479,662158.5050000004,260,0,0,0,0,1332,2015-01-01,2026-01-21,2020-07-28,2026-01-21,"[{""year"": 2020, ""return"": -0.0008627880000001751, ""profit"": 0}, {""year"": 2021, ""return"": -0.002319997804450019, ""profit"": 0}, {""year"": 2022, ""return"": 0.007456233487830107, ""profit"": 0}, {""year"": 2023, ""return"": 0.021872181758156112, ""profit"": 0}, {""year"": 2024, ""return"": 0.054550893227683854, ""profit"": 0}, {""year"": 2025, ""return"": 0.1642196488651817, ""profit"": 0}, {""year"": 2026, ""return"": 0.039575216637925965, ""profit"": 0}]"
518850.SH,etf,0.3386990160000003,0.05314924212950767,0.043169702408349414,0.6922180668703478,669349.5080000001,268,0,0,0,0,1367,2015-01-01,2026-01-21,2020-06-05,2026-01-21,"[{""year"": 2020, ""return"": -0.0011140420000000158, ""profit"": 0}, {""year"": 2021, ""return"": -0.002707243122615831, ""profit"": 0}, {""year"": 2022, ""return"": 0.008630641699213064, ""profit"": 0}, {""year"": 2023, ""return"": 0.023148643463546052, ""profit"": 0}, {""year"": 2024, ""return"": 0.057175834862191535, ""profit"": 0}, {""year"": 2025, ""return"": 0.1704632953692386, ""profit"": 0}, {""year"": 2026, ""return"": 0.04044001578174659, ""profit"": 0}]"
520560.SZ,etf,-0.0005515080000000307,-0.0020115336471628886,0.0007362496339430258,-24.805153745995728,499724.246,15,0,0,0,0,71,2015-01-01,2026-01-21,2025-10-13,2026-01-21,"[{""year"": 2025, ""return"": -0.0006244522445223251, ""profit"": 0}, {""year"": 2026, ""return"": -0.00017202129102517318, ""profit"": 0}]"
520570.SZ,etf,-0.00010477399999997579,-0.0005882040716619352,0.000371952462475687,-23.333342551400285,499947.613,10,0,0,0,0,46,2015-01-01,2026-01-21,2025-11-17,2026-01-21,"[{""year"": 2025, ""return"": -0.0002076160761607048, ""profit"": 0}, {""year"": 2026, ""return"": -0.00016972697385699885, ""profit"": 0}]"
520600.SZ,etf,0.0018783879999998026,0.0017715117281549286,0.007995058441015777,-3.4158113679688387,500939.1939999999,52,0,0,0,0,258,2015-01-01,2026-01-21,2024-12-30,2026-01-21,"[{""year"": 2024, ""return"": -6.1800618006692296e-06, ""profit"": 0}, {""year"": 2025, ""return"": 0.0012195455987550176, ""profit"": 0}, {""year"": 2026, ""return"": 0.0005797555468707418, ""profit"": 0}]"
520690.SZ,etf,-0.0023377739999999756,-0.004925899811741852,0.0036633237951881684,-10.071724691213353,498831.113,24,0,0,0,0,116,2015-01-01,2026-01-21,2025-08-01,2026-01-21,"[{""year"": 2025, ""return"": -0.0033679019999998854, ""profit"": 0}, {""year"": 2026, ""return"": 6.065747397060696e-05, ""profit"": 0}]"
520700.SZ,etf,0.0192232000000003,0.015090926012874206,0.020867980233665515,-0.8176004848332803,509611.60000000015,63,0,0,0,0,313,2015-01-01,2026-01-21,2024-10-14,2026-01-21,"[{""year"": 2024, ""return"": -0.0005269732697325744, ""profit"": 0}, {""year"": 2025, ""return"": 0.012845778119618297, ""profit"": 0}, {""year"": 2026, ""return"": 0.002553867182361565, ""profit"": 0}]"
520780.SZ,etf,-1.2695999999996275e-05,-0.00020146098301576654,6.700850906068272e-05,-65.08253643720654,499993.652,4,0,0,0,0,16,2015-01-01,2026-01-21,2025-12-29,2026-01-21,"[{""year"": 2025, ""return"": -9.00009000090001e-06, ""profit"": 0}, {""year"": 2026, ""return"": 1.5304428524002396e-05, ""profit"": 0}]"
520840.SZ,etf,-0.0009444219999997877,-0.0023119334918394463,0.0022165347885873296,-12.229613491665924,499527.7890000001,21,0,0,0,0,100,2015-01-01,2026-01-21,2025-08-25,2026-01-21,"[{""year"": 2025, ""return"": -0.0016285522855225862, ""profit"": 0}, {""year"": 2026, ""return"": 2.6067297373694293e-05, ""profit"": 0}]"
520940.SZ,etf,2.5520000000018628e-05,4.1216252663733854e-05,0.0018954177736334723,-9.909455138701622,500012.76,32,0,0,0,0,155,2015-01-01,2026-01-21,2025-06-09,2026-01-21,"[{""year"": 2025, ""return"": -0.0006970049700496055, ""profit"": 0}, {""year"": 2026, ""return"": -3.0280310298131263e-05, ""profit"": 0}]"
520950.SZ,etf,-5.480799999984447e-05,-0.0003509115430631038,0.0001946843869326491,-43.619925873395694,499972.5960000001,8,0,0,0,0,40,2015-01-01,2026-01-21,2025-11-25,2026-01-21,"[{""year"": 2025, ""return"": -0.00016098799999989568, ""profit"": 0}, {""year"": 2026, ""return"": -3.0316742517532942e-05, ""profit"": 0}]"
530050.SZ,etf,0.0066666279999997935,0.0058895372041429805,0.002050071326517154,-5.7501112379977135,503333.3139999999,55,0,0,0,0,276,2015-01-01,2026-01-21,2024-12-04,2026-01-21,"[{""year"": 2024, ""return"": 9.184000000124797e-06, ""profit"": 0}, {""year"": 2025, ""return"": 0.0055455857841390085, ""profit"": 0}, {""year"": 2026, ""return"": -0.00013344444698489997, ""profit"": 0}]"
530300.SZ,etf,0.006975256000000285,0.006770503430992392,0.0029326912996524364,-5.422604001607653,503487.62800000014,50,0,0,0,0,250,2015-01-01,2026-01-21,2025-01-10,2026-01-21,"[{""year"": 2025, ""return"": 0.005096564000000246, ""profit"": 0}, {""year"": 2026, ""return"": 0.0008886758060166288, ""profit"": 0}]"
530580.SZ,etf,0.00707748199999996,0.006833246830983297,0.0028739295266812285,-5.400129893549738,503538.741,50,0,0,0,0,252,2015-01-01,2026-01-21,2025-01-08,2026-01-21,"[{""year"": 2025, ""return"": 0.005205219999999972, ""profit"": 0}, {""year"": 2026, ""return"": 0.0009309571707581501, ""profit"": 0}]"
